Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
05/26/2026 10:00 AM ET,"8017 ABERDEEN DR 201 BOYNTON BEACH, FL- 33472","$25,326.92",,"$25,326.92",502025CA002671XXXAMB,00424515090082010,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA002671XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424515090082010
05/26/2026 10:00 AM ET,"5454 FIRENZE DR H BOYNTON BEACH, FL- 33437","$344,300.18",,"$200,000.00",502025CA004217XXXAMB,00424523090052608,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA004217XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424523090052608
05/26/2026 10:00 AM ET,"8 MEADOWS PARK LN BOYNTON BEACH, FL- 33436","$205,253.30",,"$205,253.30",502025CA007268XXXAMB,08434507100000080,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA007268XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/08434507100000080
05/26/2026 10:00 AM ET,"18 AMHERST CT D ROYAL PALM BEACH, FL- 33411","$396,576.87",,"$176,900.00",502025CA007886XXXAMB,72414323080000184,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA007886XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/72414323080000184
05/26/2026 10:00 AM ET,"3146 VIA POINCIANA 303 LAKE WORTH, FL- 33467","$34,485.02",,"$34,485.02",502025CA008182XXXAMB,00424422480063030,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA008182XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424422480063030
05/26/2026 10:00 AM ET,"10655 SHORE DR BOCA RATON, FL- 33428","$55,072.55",,Hidden,502025CA008814XXXAMB,00414725020003120,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA008814XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00414725020003120
05/26/2026 10:00 AM ET,"468 NORMANDY J DELRAY BEACH, FL- 33484","$104,595.90",,"$89,000.00",502025CA011684XXXAMB,00424622130104680,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA011684XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424622130104680
05/26/2026 10:00 AM ET,"689 NE 6TH CT 4060 BOYNTON BEACH, FL- 33435","$39,092.74",,"$42,667.00",502025CC011501XXXAMB,08434522170024060,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CC011501XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/08434522170024060
05/27/2026 10:00 AM ET,"1809 S CLUB DR WELLINGTON, FL- 33414","$536,854.23",,Hidden,502024CA007012XXXAMB,73414407040000080,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502024CA007012XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/73414407040000080
05/27/2026 10:00 AM ET,"16318 SEA TURTLE PL WESTLAKE, FL- 33470","$1,965.85",,"$8,622.05",502024CA012038XXXAMB,77404312140001460,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502024CA012038XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/77404312140001460
05/27/2026 10:00 AM ET,"62 WILLOW CIR BOYNTON BEACH, FL- 33436","$462,785.19",,"$419,900.00",502025CA006085XXXAMB,08434530200000620,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA006085XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/08434530200000620
05/27/2026 10:00 AM ET,"4725 LUCERNE LAKES BLVD EAST # LAKE WORTH, FL- 33467","$15,799.90",,"$15,799.90",502025CA007735XXXAMB,Property,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA007735XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
05/28/2026 10:00 AM ET,"6105 SEVEN SPRINGS BLVD GREENACRES, FL- 33463","$89,593.50",,"$89,593.50",502022CA006726XXXXMB,18424422450000362,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502022CA006726XXXXMB&bypassPage=1,https://pcpao.gov/Parcel-Details/18424422450000362
05/28/2026 10:00 AM ET,"5260 DEERHURST CRESCENT CIR BOCA RATON, FL- 33486","$530,644.97",,"$530,644.97",502024CA001652XXXAMB,06424735090020150,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502024CA001652XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/06424735090020150
05/28/2026 10:00 AM ET,"550 OKEECHOBEE BLVD UNIT 1103 WEST PALM BEACH, FL- 33401","$390,028.16",,"$390,028.16",502025CA000563XXXAMB,74434328340001103,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA000563XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/74434328340001103
05/28/2026 10:00 AM ET,"8293 BERMUDA SOUND WAY BOYNTON BEACH, FL- 33436","$261,860.53",,"$261,860.53",502025CA003035XXXAMB,08424513150002930,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA003035XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/08424513150002930
05/28/2026 10:00 AM ET,"4200 PALM BAY CIR D WEST PALM BEACH, FL- 33406","$9,731.90",,"$10,637.40",502025CA011533XXXAMB,00424401250000544,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CA011533XXXAMB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424401250000544
05/29/2026 10:00 AM ET,"15979 MATARO BAY CT DELRAY BEACH, FL- 33446","$31,004.55",,"$31,004.55",502025CC010441XXXASB,00424619070000080,https://palmbeach.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=502025CC010441XXXASB&bypassPage=1,https://pcpao.gov/Parcel-Details/00424619070000080
